ensembl	symbol	datatype	CCRCC.val	CCRCC.pval	COAD.val	COAD.pval	HNSCC.val	HNSCC.pval	LSCC.val	LSCC.pval	LUAD.val	LUAD.pval	OV.val	OV.pval	PDAC.val	PDAC.pval	UCEC.val	UCEC.pval	metap
ENSG00000100865	CINP	protein	-4.0e-02	-1.6e-01	-6.2e-02	-4.2e-01	 6.2e-02	 7.3e-02	 3.1e-02	 2.5e-01	-5.5e-02	-3.5e-02	 3.9e-02	 7.5e-01	-3.2e-01	-3.9e-07	 3.1e-01	 1.7e-05	  5.1e-01
ENSG00000163507	CIP2A	protein	 4.7e-01	 2.7e-11	 5.1e-01	 6.7e-11	 5.0e-01	 7.4e-15	 7.7e-01	 2.0e-29	 1.9e-01	 2.7e-03	 3.1e-01	 6.6e-03	 1.8e-01	 2.4e-02	 3.6e-01	 2.1e-03	  7.7e-53
ENSG00000198894	CIPC	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000138433	CIR1	protein	 2.5e-01	 5.8e-10	 2.6e-01	 1.4e-02	 5.1e-01	 1.5e-18	 5.2e-01	 8.2e-31	 3.6e-01	 1.7e-22	 5.4e-01	 4.9e-05	 2.4e-01	 3.4e-03	 1.7e-01	 4.5e-03	  4.7e-66
ENSG00000099622	CIRBP	protein	-3.2e-01	-6.6e-15	 7.3e-03	 8.2e-01	-5.5e-01	-1.0e-13	 8.1e-02	 5.2e-02	 1.3e-01	 1.8e-03	 6.6e-01	 1.8e-05	-8.6e-01	-9.3e-18	-4.0e-01	-1.0e-06	  3.5e-11
ENSG00000122873	CISD1	protein	-7.6e-01	-6.8e-18	-3.0e-01	-4.7e-10	-3.2e-01	-7.4e-05	 4.5e-01	 4.1e-20	 5.9e-01	 1.1e-25	 1.6e-01	 1.2e-01	-5.9e-01	-7.4e-09	 6.5e-02	 6.2e-01	  1.6e-19
ENSG00000145354	CISD2	protein	-1.8e-02	-7.6e-01	 3.1e-01	 8.0e-14	 5.7e-01	 4.6e-16	 6.5e-01	 3.1e-28	 7.5e-01	 1.0e-30	 4.4e-01	 1.5e-06	 5.0e-03	 9.7e-01	-2.5e-02	-8.2e-01	  6.7e-51
ENSG00000277972	CISD3	protein	-9.7e-01	-9.1e-25	-3.8e-01	-8.5e-13	-2.8e-01	-4.6e-06	 1.9e-01	 6.4e-05	 5.6e-01	 3.4e-25	 1.5e-02	 9.2e-01	-4.3e-02	-7.4e-01	-3.4e-01	-4.9e-04	 -1.7e-06
ENSG00000114737	CISH	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000122966	CIT	protein	 8.5e-01	 5.6e-23	 1.1e-01	 5.4e-01	 3.2e-01	 6.9e-10	 5.4e-01	 2.2e-24	 3.2e-01	 4.0e-04	NA	NA	 3.3e-01	 5.3e-04	 3.7e-01	 3.7e-03	  7.1e-44
ENSG00000125931	CITED1	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000164442	CITED2	protein	NA	NA	NA	NA	-4.5e-01	-4.9e-03	-5.0e-01	-1.7e-06	-3.4e-01	-1.4e-09	NA	NA	NA	NA	NA	NA	 -3.1e-15
ENSG00000179862	CITED4	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000148337	CIZ1	protein	 1.1e-01	 1.3e-04	-3.1e-01	-1.0e-07	-1.4e-02	-6.2e-01	-4.4e-03	-8.4e-01	-1.1e-01	-4.4e-06	NA	NA	-3.8e-01	-3.3e-10	-1.7e-01	-9.2e-05	 -1.4e-10
ENSG00000136108	CKAP2	protein	 2.6e-01	 1.8e-05	 6.1e-01	 2.7e-03	 7.6e-01	 2.4e-19	 1.1e+00	 7.5e-33	 8.8e-01	 4.3e-15	 4.4e-01	 1.8e-02	-1.1e-01	-5.6e-01	 4.1e-01	 1.3e-02	  4.1e-46
ENSG00000169607	CKAP2L	protein	NA	NA	NA	NA	 3.8e-01	 1.8e-03	 1.3e+00	 3.6e-28	 7.8e-01	 2.6e-06	NA	NA	 1.2e-01	 5.7e-01	 2.7e-01	 1.3e-01	  9.2e-21
ENSG00000136026	CKAP4	protein	 4.6e-01	 1.5e-13	 3.2e-01	 2.5e-11	 5.7e-01	 8.8e-15	 1.1e+00	 2.4e-35	 7.7e-01	 2.4e-27	 5.5e-01	 2.2e-05	-5.0e-02	-5.8e-01	-2.9e-01	-1.2e-02	  4.7e-60
ENSG00000175216	CKAP5	protein	 2.0e-02	 1.1e-01	 2.1e-01	 1.6e-21	 4.2e-01	 3.6e-23	 4.0e-01	 1.5e-34	 2.8e-01	 2.8e-32	NA	NA	 1.4e-01	 3.3e-07	 1.9e-01	 7.3e-05	  2.7e-93
ENSG00000166165	CKB	protein	-1.1e+00	-3.3e-19	-2.2e+00	-1.4e-28	-7.5e-01	-2.1e-08	-1.4e+00	-5.1e-23	-1.1e+00	-9.7e-23	-1.5e+00	-1.5e-06	-9.0e-02	-3.3e-01	-9.3e-01	-3.9e-06	 -1.6e-86
ENSG00000217555	CKLF	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000254788	CKLF-CMTM1	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000104879	CKM	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000223572	CKMT1A	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000237289	CKMT1B	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000131730	CKMT2	protein	-1.2e+00	-7.0e-23	 7.8e-02	 5.3e-01	-9.8e-01	-1.1e-04	-9.1e-01	-3.3e-24	-5.8e-01	-5.3e-18	-5.6e-01	-1.4e-02	-5.7e-01	-4.0e-05	-6.8e-01	-1.9e-05	 -1.4e-51
ENSG00000173207	CKS1B	protein	 6.9e-01	 1.7e-17	 7.2e-01	 8.1e-07	 6.4e-01	 4.3e-14	 1.2e+00	 1.3e-30	 8.6e-01	 1.0e-25	 6.7e-01	 1.8e-02	 7.2e-01	 1.3e-06	 4.0e-01	 1.2e-03	  1.5e-79
ENSG00000123975	CKS2	protein	NA	NA	NA	NA	 7.4e-02	 2.6e-01	 2.6e-01	 3.8e-05	 1.8e-01	 3.4e-01	NA	NA	NA	NA	 1.7e-01	 2.2e-01	  2.1e-04
ENSG00000074054	CLASP1	protein	 9.2e-02	 4.2e-06	-7.6e-02	-9.8e-03	 2.7e-01	 1.8e-12	 2.9e-01	 7.9e-27	 1.1e-01	 2.0e-11	-3.3e-02	-4.7e-01	-5.8e-02	-4.6e-02	 8.6e-02	 6.2e-02	  1.3e-19
ENSG00000163539	CLASP2	protein	-4.3e-01	-7.4e-30	-2.6e-01	-1.7e-19	-9.1e-02	-9.1e-04	-3.3e-01	-4.4e-27	-2.5e-01	-9.6e-28	-2.0e-01	-1.9e-03	-6.6e-02	-2.4e-02	 1.2e-01	 3.3e-03	 -4.0e-64
ENSG00000104859	CLASRP	protein	 8.7e-02	 2.7e-03	 9.7e-02	 3.9e-01	 1.7e-01	 1.5e-05	 3.3e-01	 5.7e-24	 2.1e-01	 1.2e-12	 9.9e-02	 4.4e-01	-3.9e-01	-8.7e-08	-8.9e-02	-5.6e-02	  2.3e-11
ENSG00000140104	CLBA1	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000105205	CLC	protein	 2.2e-01	 6.0e-02	-5.0e-01	-4.3e-05	 3.4e-01	 3.7e-04	-3.4e-01	-1.1e-04	-5.4e-01	-8.6e-10	-8.9e-01	-2.1e-02	 1.2e-01	 2.0e-01	-2.8e-01	-1.5e-01	 -8.4e-05
ENSG00000016490	CLCA1	protein	NA	NA	-2.1e+00	-2.3e-24	NA	NA	NA	NA	NA	NA	NA	NA	 6.9e-02	 8.4e-01	NA	NA	  1.5e-08
ENSG00000137975	CLCA2	protein	NA	NA	NA	NA	 9.9e-02	 3.8e-01	 1.3e+00	 3.3e-15	NA	NA	NA	NA	NA	NA	NA	NA	  6.1e-10
ENSG00000016602	CLCA4	protein	NA	NA	-1.6e+00	-2.2e-27	-2.6e+00	-5.4e-24	 7.6e-01	 4.4e-05	NA	NA	NA	NA	NA	NA	NA	NA	 -2.2e-22
ENSG00000121940	CLCC1	protein	 4.6e-01	 4.6e-22	-1.2e-01	-7.1e-05	 1.0e-01	 1.9e-02	-1.3e-01	-3.6e-05	 7.3e-02	 3.7e-02	 7.8e-02	 4.1e-01	-7.3e-01	-2.0e-08	-1.8e-01	-4.9e-02	  8.2e-05
ENSG00000175505	CLCF1	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000188037	CLCN1	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000114859	CLCN2	protein	NA	NA	NA	NA	NA	NA	 1.9e-01	 1.2e-01	 1.2e-01	 1.2e-01	NA	NA	NA	NA	NA	NA	  3.0e-02
ENSG00000109572	CLCN3	protein	-2.0e-02	-5.1e-01	 1.9e-01	 1.5e-03	-1.8e-01	-7.3e-04	 1.2e-01	 5.6e-04	 1.8e-01	 2.0e-06	NA	NA	-1.0e-01	-1.8e-01	 2.7e-01	 2.6e-03	  6.6e-04
ENSG00000073464	CLCN4	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000171365	CLCN5	protein	-1.1e+00	-4.7e-30	NA	NA	 2.1e-01	 2.0e-01	-3.4e-04	-1.0e+00	 1.8e-01	 3.2e-04	NA	NA	-1.9e-01	-3.1e-01	-2.1e-01	-1.8e-01	 -2.9e-04
ENSG00000011021	CLCN6	protein	 3.3e-01	 3.7e-07	NA	NA	NA	NA	-4.6e-01	-8.1e-17	-3.8e-01	-5.9e-08	NA	NA	NA	NA	-4.0e-01	-3.2e-03	 -6.4e-09
ENSG00000103249	CLCN7	protein	 5.6e-02	 1.4e-01	 1.2e-01	 2.4e-02	 2.8e-01	 9.7e-10	-2.6e-02	-3.8e-01	 2.6e-01	 4.5e-14	-4.1e-01	-2.0e-03	 9.4e-03	 8.7e-01	-8.0e-02	-1.6e-01	  1.6e-05
ENSG00000186510	CLCNKA	protein	-1.0e+00	-4.6e-20	NA	NA	 1.0e-01	 6.2e-01	NA	NA	NA	NA	NA	NA	NA	NA	 1.6e-01	 3.1e-01	 -1.1e-04
ENSG00000184908	CLCNKB	protein	-1.6e+00	-1.4e-21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	 -1.4e-21
ENSG00000163347	CLDN1	protein	 3.7e-01	 2.8e-02	 9.5e-01	 2.3e-07	 7.0e-01	 4.6e-06	 1.1e+00	 3.4e-20	NA	NA	-2.8e-01	-6.7e-02	-8.1e-01	-1.1e-05	NA	NA	  1.1e-09
ENSG00000134873	CLDN10	protein	-1.9e+00	-8.5e-24	NA	NA	-1.9e+00	-8.1e-11	 5.0e-01	 2.9e-03	 6.4e-01	 5.1e-03	NA	NA	-1.0e+00	-4.1e-05	-8.2e-01	-6.6e-03	 -7.0e-13
ENSG00000013297	CLDN11	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000157224	CLDN12	protein	-3.6e-01	-2.3e-03	-5.2e-02	-4.8e-01	-1.9e-01	-7.6e-02	-3.7e-01	-5.5e-07	-2.5e-01	-7.9e-05	-7.9e-02	-6.0e-01	NA	NA	NA	NA	 -8.9e-10
ENSG00000159261	CLDN14	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000106404	CLDN15	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000113946	CLDN16	protein	-2.6e-01	-1.9e-02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	 -1.9e-02
ENSG00000156282	CLDN17	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000066405	CLDN18	protein	NA	NA	NA	NA	NA	NA	-2.6e+00	-2.2e-35	-2.2e+00	-5.0e-32	NA	NA	 1.2e+00	 2.8e-04	NA	NA	 -1.7e-32
ENSG00000164007	CLDN19	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000165376	CLDN2	protein	-1.1e+00	-2.5e-23	 1.4e+00	 1.8e-03	NA	NA	NA	NA	NA	NA	NA	NA	 1.3e-01	 5.0e-01	NA	NA	 -1.1e-02
ENSG00000171217	CLDN20	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000177300	CLDN22	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000253958	CLDN23	protein	-6.0e-01	-7.8e-04	NA	NA	NA	NA	-2.7e-01	-1.9e-02	-4.0e-03	-9.6e-01	NA	NA	 3.4e-01	 1.5e-01	NA	NA	 -3.1e-02
ENSG00000185758	CLDN24	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000228607	CLDN25	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000165215	CLDN3	protein	-8.9e-01	-5.0e-18	 1.0e-01	 1.9e-01	-6.5e-01	-1.3e-02	-5.9e-01	-2.4e-08	 6.9e-01	 2.3e-14	 1.1e+00	 3.6e-06	-1.9e+00	-8.1e-13	 3.5e-01	 3.7e-02	  6.1e-03
ENSG00000234469	CLDN34	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000189143	CLDN4	protein	NA	NA	 1.7e-01	 1.4e-01	-3.3e-01	-9.7e-04	 1.0e-01	 2.5e-01	-1.5e-01	-4.1e-02	 6.6e-01	 8.3e-03	NA	NA	 4.4e-01	 4.3e-04	  1.6e-01
ENSG00000184113	CLDN5	protein	-2.6e-02	-8.6e-01	NA	NA	-4.1e-01	-1.0e-02	-1.1e+00	-7.9e-16	-1.3e+00	-1.0e-20	NA	NA	NA	NA	NA	NA	 -7.6e-24
ENSG00000184697	CLDN6	protein	NA	NA	NA	NA	NA	NA	 1.8e-01	 6.5e-01	 7.2e-01	 2.5e-02	 4.2e-01	 1.7e-01	NA	NA	NA	NA	  1.9e-02
ENSG00000181885	CLDN7	protein	-1.6e+00	-8.4e-03	-6.9e-01	-4.9e-10	-2.1e+00	-2.0e-02	NA	NA	NA	NA	-5.8e-03	-9.7e-01	NA	NA	NA	NA	 -2.0e-08
ENSG00000156284	CLDN8	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000213937	CLDN9	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000080822	CLDND1	protein	-6.3e-02	-1.4e-01	-2.5e-01	-7.5e-04	 2.4e-01	 5.0e-04	 5.7e-01	 8.2e-23	-7.9e-02	-3.1e-02	-3.0e-01	-2.7e-04	-8.5e-02	-5.1e-01	 5.9e-03	 9.4e-01	  8.7e-01
ENSG00000160318	CLDND2	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000132514	CLEC10A	protein	NA	NA	NA	NA	NA	NA	-5.8e-01	-5.3e-06	NA	NA	NA	NA	NA	NA	NA	NA	 -5.3e-06
ENSG00000105472	CLEC11A	protein	-2.9e-01	-4.9e-04	 2.8e-01	 1.8e-03	 3.6e-01	 3.1e-04	 1.7e-01	 2.6e-03	 2.3e-01	 6.0e-05	-1.7e-01	-3.2e-01	 9.7e-01	 2.0e-13	-6.0e-01	-4.3e-05	  9.4e-06
ENSG00000172322	CLEC12A	protein	NA	NA	NA	NA	 7.4e-01	 2.9e-03	-5.6e-01	-1.7e-12	-2.8e-01	-1.9e-02	NA	NA	NA	NA	NA	NA	 -2.1e-04
ENSG00000256660	CLEC12B	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000176435	CLEC14A	protein	 6.1e-01	 3.9e-21	NA	NA	-6.7e-01	-2.5e-13	-1.8e+00	-3.2e-35	-1.4e+00	-1.4e-35	-8.6e-01	-5.0e-04	-7.3e-02	-5.5e-01	 1.2e-01	 4.0e-01	 -9.5e-25
ENSG00000038532	CLEC16A	protein	-1.4e-02	-4.7e-01	-1.1e-01	-1.1e-02	 4.0e-02	 1.1e-01	-1.3e-01	-2.8e-12	 8.5e-02	 2.1e-06	NA	NA	-2.6e-01	-3.9e-06	 2.0e-01	 8.5e-06	 -1.2e-01
ENSG00000187912	CLEC17A	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000157322	CLEC18A	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000140839	CLEC18B	protein	-1.1e+00	-1.0e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	 -1.0e-07
ENSG00000157335	CLEC18C	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000261210	CLEC19A	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000150048	CLEC1A	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000165682	CLEC1B	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000188585	CLEC20A	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000188393	CLEC2A	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000110852	CLEC2B	protein	NA	NA	NA	NA	 6.3e-01	 4.9e-07	 3.7e-01	 3.1e-04	 1.3e-01	 1.4e-01	NA	NA	 2.7e-01	 1.1e-01	NA	NA	  4.2e-09
ENSG00000069493	CLEC2D	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000236279	CLEC2L	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000166509	CLEC3A	protein	NA	NA	NA	NA	-8.4e-01	-2.1e-03	-3.2e-04	-1.0e+00	NA	NA	NA	NA	NA	NA	NA	NA	 -3.0e-02
ENSG00000163815	CLEC3B	protein	-2.3e-01	-3.1e-03	-8.8e-01	-3.8e-22	-1.3e+00	-1.4e-24	-1.2e+00	-3.1e-30	-1.1e+00	-1.2e-31	-8.5e-01	-7.4e-05	 9.0e-01	 1.3e-11	-8.6e-01	-3.8e-07	 -2.6e-65
ENSG00000111729	CLEC4A	protein	NA	NA	NA	NA	NA	NA	-4.1e-02	-6.4e-01	-5.5e-02	-5.1e-01	NA	NA	NA	NA	NA	NA	 -4.3e-01
ENSG00000198178	CLEC4C	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000166527	CLEC4D	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000166523	CLEC4E	protein	NA	NA	NA	NA	NA	NA	-1.8e-01	-4.1e-01	-4.5e-01	-1.4e-03	NA	NA	NA	NA	NA	NA	 -4.6e-03
ENSG00000152672	CLEC4F	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000182566	CLEC4G	protein	NA	NA	NA	NA	 3.5e-01	 5.9e-03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	  5.9e-03
ENSG00000104938	CLEC4M	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000258227	CLEC5A	protein	NA	NA	NA	NA	NA	NA	 2.7e-01	 2.4e-04	 2.3e-01	 2.7e-03	NA	NA	 7.7e-01	 1.4e-03	NA	NA	  1.3e-08
ENSG00000205846	CLEC6A	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000172243	CLEC7A	protein	NA	NA	NA	NA	NA	NA	-1.3e-01	-4.1e-01	NA	NA	NA	NA	NA	NA	NA	NA	 -4.1e-01
ENSG00000197992	CLEC9A	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000184293	CLECL1	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000153132	CLGN	protein	 2.9e-01	 1.5e-02	NA	NA	-7.0e-01	-2.8e-04	 2.3e-01	 2.0e-02	 2.0e-03	 9.8e-01	 4.8e-01	 4.7e-02	NA	NA	 7.4e-01	 6.4e-05	  3.6e-03
ENSG00000162994	CLHC1	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000213719	CLIC1	protein	 2.8e-01	 4.0e-18	 5.0e-01	 3.1e-27	 8.9e-02	 2.1e-02	 7.4e-02	 6.1e-03	 2.7e-01	 1.0e-20	 5.9e-01	 4.3e-07	 6.7e-01	 4.5e-19	 1.7e-01	 1.1e-02	  6.0e-71
ENSG00000155962	CLIC2	protein	 1.0e-01	 3.9e-02	-6.4e-01	-2.1e-29	-7.1e-01	-1.6e-17	-1.8e+00	-2.1e-35	-1.2e+00	-1.3e-31	-9.9e-01	-3.5e-07	 2.5e-01	 5.0e-03	-4.5e-01	-3.0e-03	 -3.0e-62
ENSG00000169583	CLIC3	protein	 4.0e-01	 1.7e-07	 3.1e-01	 4.5e-02	-1.3e+00	-6.7e-14	-2.0e+00	-1.2e-34	-1.5e+00	-7.6e-30	-2.1e-01	-1.3e-01	 1.3e+00	 4.5e-16	 3.5e-01	 3.3e-02	 -5.1e-03
ENSG00000169504	CLIC4	protein	-7.8e-01	-2.4e-24	-4.4e-01	-1.3e-11	 3.4e-01	 1.2e-11	-5.3e-01	-1.0e-25	-5.2e-01	-8.0e-30	 4.1e-01	 3.8e-03	 3.7e-01	 5.6e-08	-5.1e-01	-1.9e-05	 -5.2e-23
ENSG00000112782	CLIC5	protein	-1.8e+00	-1.2e-29	-3.7e-01	-2.0e-08	-1.3e+00	-2.9e-17	-2.9e+00	-2.1e-35	-2.3e+00	-4.8e-36	 6.9e-01	 5.0e-03	-8.9e-02	-4.0e-01	 2.9e-01	 4.8e-02	 -2.0e-60
ENSG00000159212	CLIC6	protein	-1.5e-01	-2.7e-01	-1.1e-01	-1.4e-01	-2.5e-01	-3.5e-02	-3.0e-01	-6.3e-04	 8.9e-01	 2.6e-10	-4.5e-01	-2.8e-02	 1.1e-01	 2.6e-01	 4.0e-01	 1.4e-01	 -6.2e-01
ENSG00000113282	CLINT1	protein	-3.4e-01	-6.2e-26	 6.2e-02	 6.2e-02	-1.7e-01	-5.4e-04	 3.6e-02	 9.0e-02	 2.7e-01	 2.5e-21	 3.5e-01	 8.1e-07	-1.5e-01	-2.3e-03	 4.1e-01	 2.9e-09	  1.2e-03
ENSG00000130779	CLIP1	protein	-1.2e-01	-1.6e-06	-3.5e-01	-1.9e-11	-1.6e-01	-5.7e-03	-2.2e-02	-4.0e-01	-1.2e-02	-5.7e-01	-5.3e-01	-3.7e-09	-3.8e-02	-3.5e-01	 1.9e-01	 4.1e-03	 -3.9e-12
ENSG00000106665	CLIP2	protein	 4.3e-01	 5.0e-16	-7.1e-02	-1.1e-02	 2.8e-01	 9.6e-12	-2.9e-01	-1.6e-11	-3.9e-01	-2.0e-20	-5.0e-01	-6.1e-03	-1.4e-01	-2.8e-03	-6.6e-01	-1.5e-08	 -1.1e-07
ENSG00000105270	CLIP3	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000115295	CLIP4	protein	NA	NA	NA	NA	-1.4e-01	-1.4e-01	-1.0e-01	-1.2e-01	-1.6e-01	-1.5e-03	NA	NA	NA	NA	NA	NA	 -3.6e-04
ENSG00000013441	CLK1	protein	NA	NA	NA	NA	-7.0e-02	-3.4e-01	 2.2e-01	 7.7e-06	-2.3e-01	-1.5e-06	NA	NA	-4.4e-01	-1.7e-03	NA	NA	 -2.7e-02
ENSG00000176444	CLK2	protein	 1.4e-01	 8.3e-04	NA	NA	 1.7e-01	 9.7e-03	 2.7e-01	 7.4e-10	-1.2e-02	-7.5e-01	-1.0e-01	-3.9e-01	-2.7e-01	-2.7e-02	 8.9e-02	 3.7e-01	  2.9e-04
ENSG00000179335	CLK3	protein	 6.2e-02	 4.7e-02	 6.2e-03	 9.6e-01	 8.3e-03	 8.4e-01	 6.9e-02	 8.5e-03	-5.3e-02	-7.0e-02	-5.1e-02	-5.7e-01	-1.0e-01	-2.8e-01	 7.6e-03	 8.8e-01	  5.8e-01
ENSG00000113240	CLK4	protein	 3.8e-01	 8.0e-10	NA	NA	-6.2e-01	-1.5e-03	-8.8e-02	-7.4e-02	 1.8e-01	 2.5e-02	NA	NA	NA	NA	 2.5e-01	 1.1e-02	  7.5e-03
ENSG00000205057	CLLU1-AS1	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000165959	CLMN	protein	-7.9e-01	-1.4e-28	-3.5e-01	-2.2e-10	-9.2e-03	-8.9e-01	-1.2e-01	-7.0e-03	 3.8e-02	 3.2e-01	 1.2e-02	 8.7e-01	-5.7e-01	-1.3e-11	 2.0e-01	 7.6e-02	 -1.5e-17
ENSG00000166250	CLMP	protein	NA	NA	-3.1e-01	-1.8e-04	-1.2e-01	-3.6e-01	-3.3e-01	-7.9e-05	-1.6e-01	-1.7e-01	NA	NA	NA	NA	NA	NA	 -6.4e-07
ENSG00000188603	CLN3	protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000102805	CLN5	protein	-8.5e-03	-8.8e-01	 2.7e-01	 2.0e-04	 4.2e-01	 2.6e-10	-1.5e-01	-1.2e-03	 5.0e-02	 3.7e-01	 2.2e-01	 5.8e-02	 8.2e-01	 1.9e-10	 2.6e-01	 1.3e-03	  1.6e-11
ENSG00000128973	CLN6	protein	-2.3e-01	-1.4e-03	 4.6e-01	 2.8e-04	-1.7e-01	-1.2e-01	 4.0e-01	 1.1e-06	 5.2e-02	 5.2e-01	 2.6e-02	 8.5e-01	 5.3e-01	 1.7e-05	 3.1e-01	 1.1e-01	  2.2e-04
ENSG00000182372	CLN8	protein	 2.7e-01	 1.5e-04	NA	NA	 1.4e-01	 1.4e-01	 7.7e-03	 8.9e-01	 1.4e-01	 3.3e-01	NA	NA	NA	NA	NA	NA	  1.5e-03
